
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Mohamed Ajfan Rasheed,5,3,2,3,,,,,
2,2008 Summer,Rouya Hussain,4,2,2,2,,,,,
3,2004 Summer,Sultan Saeed,4,2,2,2,,,,,
4,2000 Summer,Naseer Ismail,4,2,2,2,,,,,
5,1996 Summer,Ahmed Shageef,6,5,1,2,,,,,
6,1992 Summer,,7,6,1,2,,,,,
7,1988 Summer,Hussein Haleem,7,7,0,1,,,,,
