
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Toea Wisil,8,4,4,5,,,,,
2,2008 Summer,Ryan Pini,7,3,4,5,,,,,
3,2004 Summer,Dika Toua,4,2,2,3,,,,,
4,2000 Summer,Xenia Peni,5,2,3,3,,,,,
5,1996 Summer,Subul Babo,11,11,0,3,,,,,
6,1992 Summer,,13,12,1,4,,,,,
7,1988 Summer,Pinye Malaibi,11,9,2,4,,,,,
8,1984 Summer,Iammogapi Launa,7,4,3,2,,,,,
9,1976 Summer,,6,6,0,3,,,,,
