
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2006 Winter,Jelena Lolović,6,3,3,4,,,,,
2,2004 Summer,Dejan Bodiroga,85,78,7,14,,2,,2,13 athletes with 1 medal
3,2002 Winter,Jelena Lolović,6,5,1,2,,,,,
4,2000 Summer,Vladimir Grbić,109,92,17,14,1,1,1,3,25 athletes with 1 medal
5,1998 Winter,Marko Đorđević,2,1,1,1,,,,,
6,1996 Summer,Igor Milanović,68,59,9,13,1,1,2,4,Aleksandra Ivošev (2 medals)
