
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Antónia Moreira,33,4,29,6,,,,,
2,2008 Summer,João N'Tyamba,32,17,15,6,,,,,
3,2004 Summer,Ângelo Victoriano,30,14,16,5,,,,,
4,2000 Summer,Nádia Cruz,30,15,15,5,,,,,
5,1996 Summer,Palmira de Almeida,28,13,15,5,,,,,
6,1992 Summer,,28,25,3,6,,,,,
7,1988 Summer,João N'Tyamba,24,19,5,4,,,,,
8,1980 Summer,,11,10,1,3,,,,,
