
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Helema Williams,8,3,5,5,,,,,
2,2008 Summer,Sam Pera,4,3,1,3,,,,,
3,2004 Summer,Sam Nunuke Pera,3,2,1,2,,,,,
4,2000 Summer,Turia Vogel,2,1,1,2,,,,,
5,1996 Summer,Sam Nunuke Pera,3,2,1,3,,,,,
6,1992 Summer,,2,2,0,2,,,,,
7,1988 Summer,William Taramai,7,6,1,3,,,,,
