
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Jemal le Grand,4,3,1,3,,,,,
2,2008 Summer,Fiderd Vis,2,2,0,2,,,,,
3,2004 Summer,Roshendra Vrolijk,4,3,1,3,,,,,
4,2000 Summer,Richard Rodriguez,5,3,2,3,,,,,
5,1996 Summer,Junior Faro,3,3,0,3,,,,,
6,1992 Summer,Lucien Dirksz,5,4,1,3,,,,,
7,1988 Summer,Bito Maduro,8,4,4,5,,,,,
