
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,1972 Summer,Ho Minh Thu,2,2,0,1,,,,,
2,1968 Summer,,9,7,2,5,,,,,
3,1964 Summer,,16,16,0,5,,,,,
4,1960 Summer,,3,3,0,2,,,,,
5,1956 Summer,,6,6,0,1,,,,,
6,1952 Summer,,8,8,0,5,,,,,
