
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2014 Winter,Yohan Gonçalves,1,1,0,1,,,,,
2,2012 Summer,Augusto Soares,2,1,1,1,,,,,
3,2008 Summer,Mariana Dias Ximenes,1,0,1,1,,,,,
4,2004 Summer,Aguida Fatima Amaral,2,1,1,1,,,,,
