
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Feta Ahamada,3,1,2,2,,,,,
2,2008 Summer,Feta Ahamada,3,2,1,2,,,,,
3,2004 Summer,Hadhari Djaffar,3,2,1,2,,,,,
4,2000 Summer,Shareef Mohammed,2,1,1,1,,,,,
5,1996 Summer,Faissoil Ben Daoud,4,3,1,1,,,,,
