
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,David Katoatau,3,2,1,2,,,,,
2,2008 Summer,David Katoatau,2,2,0,2,,,,,
3,2004 Summer,Meamea Thomas,3,2,1,2,,,,,
