
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Azza Alqasmi,12,4,8,3,,,1,1,Maryam Jamal (1 medal)
2,2008 Summer,Rakia Al-Gassra,14,11,3,3,,,,,
3,2004 Summer,Ahmed Hamada,10,7,3,4,,,,,
4,2000 Summer,Dawood Youssef,4,2,2,2,,,,,
5,1996 Summer,Mohamed Al-Sada,5,5,0,2,,,,,
6,1992 Summer,Khalid Rabeeah,10,10,0,2,,,,,
7,1988 Summer,Ahmed Hamada,7,7,0,3,,,,,
8,1984 Summer,Youssef Mubarak,10,10,0,4,,,,,
