
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Mamorallo Tjoka,4,2,2,2,,,,,
2,2008 Summer,Simon Maine,5,4,1,2,,,,,
3,2004 Summer,Lineo Mochesane,3,1,2,2,,,,,
4,2000 Summer,Mokete Mokhosi,6,4,2,3,,,,,
5,1996 Summer,Jessie Mathunta,9,5,4,1,,,,,
6,1992 Summer,,6,5,1,1,,,,,
7,1988 Summer,Noheku Nteso,6,6,0,2,,,,,
8,1984 Summer,Mochochonono Mokhutlole,4,4,0,2,,,,,
9,1980 Summer,,5,5,0,1,,,,,
10,1972 Summer,Motsapi Moorosi,1,1,0,1,,,,,
