
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,1960 Summer,Shahrudin Mohamed Ali,9,9,0,4,,,,,
2,1956 Summer,Tan Kim Bee,32,31,1,5,,,,,
