
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2014 Winter,Milanko Petrović,8,5,3,5,,,,,
2,2012 Summer,Novak Đoković,116,80,36,15,1,1,2,4,16 athletes with 1 medal
3,2010 Winter,Jelena Lolović,10,6,4,4,,,,,
4,2008 Summer,Jasna Šekarić,87,63,24,11,,1,2,3,15 athletes with 1 medal
5,1912 Summer,Dragutin Tomašević,2,2,0,1,,,,,
