
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Zamzam Mohamed Farah,2,1,1,1,,,,,
2,2008 Summer,Duran Farah,2,1,1,1,,,,,
3,2004 Summer,Mohamed Ahmed Alim,2,1,1,1,,,,,
4,2000 Summer,Ibrahim Mohamed Aden,2,1,1,1,,,,,
5,1996 Summer,Abdi Bile,4,4,0,1,,,,,
6,1988 Summer,Aboukar Hassan Adani,5,5,0,1,,,,,
7,1984 Summer,Abdi Bile,7,7,0,1,,,,,
8,1972 Summer,Mohamed Aboker,3,3,0,1,,,,,
