
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Ahmed Al-Hatmi,3,2,1,2,,,,,
2,2008 Summer,Dadallah Al-Bulushi,4,3,1,3,,,,,
3,2004 Summer,Hamoud Abdallah Al-Dalhami,2,2,0,2,,,,,
4,2000 Summer,Mohamed Al-Malky,6,6,0,3,,,,,
5,1996 Summer,Khalifa Al-Khatry,4,4,0,4,,,,,
6,1992 Summer,,5,5,0,2,,,,,
7,1988 Summer,Abdul Latif Al-Bulushi,8,8,0,3,,,,,
8,1984 Summer,Mohamed Al-Busaidi,16,16,0,3,,,,,
