
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Lecabela Quaresma,2,1,1,1,,,,,
2,2008 Summer,Celma Soares,3,2,1,2,,,,,
3,2004 Summer,Fumilay da Fonseca,2,1,1,1,,,,,
4,2000 Summer,Naide Gomes,2,1,1,1,,,,,
5,1996 Summer,Sortelina Pires,2,1,1,1,,,,,
