
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Patrick Boui,6,3,3,4,,,,,
2,2008 Summer,Mireille Dereboba-Ngaisset,3,2,1,2,,,,,
3,2004 Summer,Ernest Ndissipou,4,2,2,3,,,,,
4,2000 Summer,Zacharia Maidjida,3,1,2,2,,,,,
5,1996 Summer,Mickaël Conjungo,5,3,2,1,,,,,
6,1992 Summer,,15,13,2,3,,,,,
7,1988 Summer,Fidèle Mohinga,15,15,0,3,,,,,
8,1984 Summer,André Marie Sayet,3,3,0,2,,,,,
9,1968 Summer,,1,1,0,1,,,,,
