
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Augusto Midana,4,2,2,2,,,,,
2,2008 Summer,Augusto Midana,3,2,1,2,,,,,
3,2004 Summer,Leopoldina Ross,3,1,2,2,,,,,
4,2000 Summer,Talata Embalo,3,2,1,2,,,,,
5,1996 Summer,Talata Embalo,3,3,0,2,,,,,
