
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Ilunga Zatara Mande,4,3,1,3,,,,,
2,2008 Summer,Franka Magali,5,4,1,4,,,,,
3,2004 Summer,Gary Kikaya,4,3,1,2,,,,,
4,2000 Summer,,2,1,1,1,,,,,
5,1996 Summer,Lukengu Ngalula,14,2,12,2,,,,,
6,1992 Summer,,17,15,2,4,,,,,
7,1988 Summer,Dikanda Diba,15,13,2,3,,,,,
8,1984 Summer,Christine Bakombo,8,7,1,2,,,,,
9,1968 Summer,,5,5,0,1,,,,,
