
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Rodman Teltull,5,2,3,4,,,,,
2,2008 Summer,Elgin Elvais,5,3,2,3,,,,,
3,2004 Summer,John Tarkong Jr.,4,2,2,3,,,,,
4,2000 Summer,Valerie Pedro,5,2,3,3,,,,,
