
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Manuel Minginfel,6,4,2,4,,,,,
2,2008 Summer,Manuel Minginfel,5,3,2,3,,,,,
3,2004 Summer,Manuel Minginfel,5,3,2,3,,,,,
4,2000 Summer,Manuel Minginfel,5,3,2,3,,,,,
