
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Zourah Ali,4,2,2,3,,,,,
2,2008 Summer,Ahmed Salah,2,1,1,1,,,,,
3,2000 Summer,Djama Robleh,2,1,1,1,,,,,
4,1996 Summer,Ahmed Salah,5,5,0,2,,,,,
5,1992 Summer,,8,8,0,3,,,,,
6,1988 Summer,Ahmed Salah,6,6,0,2,,,1,1,Ahmed Salah (1 medal)
7,1984 Summer,Djama Robleh,3,3,0,1,,,,,
