
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Mike Tebulo,3,1,2,2,,,,,
2,2008 Summer,Charlton Nyirenda,4,2,2,2,,,,,
3,2004 Summer,Kondwani Chiwina,4,2,2,2,,,,,
4,2000 Summer,Francis Munthali,2,1,1,1,,,,,
5,1996 Summer,John Mwathiwa,2,2,0,1,,,,,
6,1992 Summer,,4,3,1,1,,,,,
7,1988 Summer,George Mambosasa,16,16,0,3,,,,,
8,1984 Summer,Fletcher Kapito,15,15,0,3,,,,,
9,1972 Summer,Martin Matupi,16,13,3,3,,,,,
