
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Maziah Mahusin,3,2,1,2,,,,,
2,2004 Summer,Jimmy Anak Ahar,1,1,0,1,,,,,
3,2000 Summer,Haseri Asli,2,2,0,2,,,,,
4,1996 Summer,Jefri Bolkiah Prince Abdul Hakeem,1,1,0,1,,,,,
