
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Weynay Ghebresilasie,12,11,1,2,,,,,
2,2008 Summer,Simret Sultan,10,8,2,1,,,,,
3,2004 Summer,Yonas Kifle,4,3,1,1,,,1,1,Zersenay Tadesse (1 medal)
4,2000 Summer,Nebiat Habtemariam,3,2,1,1,,,,,
