
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2014 Winter,Tarik Hadžić,2,1,1,1,,,,,
2,2012 Summer,Srđan Mrvaljević,33,18,15,7,,1,,1,14 athletes with 1 medal
3,2010 Winter,Bojan Kosić,1,1,0,1,,,,,
4,2008 Summer,Veljko Uskoković,19,17,2,6,,,,,
