
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Severine Nebie,5,2,3,3,,,,,
2,2008 Summer,Aïssata Soulama,6,3,3,4,,,,,
3,2004 Summer,Mamadou Ouedraogo,5,3,2,3,,,,,
4,2000 Summer,Sarah Tondé,4,3,1,3,,,,,
5,1996 Summer,Franck Zio,5,3,2,2,,,,,
6,1992 Summer,,4,4,0,2,,,,,
7,1988 Summer,Sounaila Sagnon,6,5,1,2,,,,,
8,1972 Summer,,1,1,0,1,,,,,
