
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Anolyn Lulu,5,3,2,3,,,,,
2,2008 Summer,Priscila Tommy,3,1,2,2,,,,,
3,2004 Summer,Moses Kamut,2,1,1,1,,,,,
4,2000 Summer,Mary-Estelle Kapalu,3,2,1,2,,,,,
5,1996 Summer,Tawai Keiruan,4,3,1,1,,,,,
6,1992 Summer,,6,4,2,1,,,,,
7,1988 Summer,Olivette Daruhi,4,3,1,2,,,,,
