
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Adysângela Moniz,3,1,2,2,,,,,
2,2008 Summer,Vânia Monteiro,2,1,1,2,,,,,
3,2004 Summer,Vânia Monteiro,3,2,1,3,,,,,
4,2000 Summer,Isménia do Frederico,2,1,1,1,,,,,
5,1996 Summer,Manuel Jesús Rodrígues,3,2,1,1,,,,,
