
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Tuau Lapua Lapua,3,2,1,2,,,,,
2,2008 Summer,Logona Esau,3,2,1,2,,,,,
