
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Levern Spencer,4,1,3,3,,,,,
2,2008 Summer,Levern Spencer,4,1,3,2,,,,,
3,2004 Summer,Zepherinus Joseph,2,1,1,2,,,,,
4,2000 Summer,Dominic Johnson,5,3,2,2,,,,,
5,1996 Summer,Michelle Baptiste,6,5,1,2,,,,,
