
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Nadin Dawani,9,5,4,5,,,,,
2,2008 Summer,Zeina Shaban,7,3,4,5,,,,,
3,2004 Summer,Khalil Al-Hanahneh,8,4,4,5,,,,,
4,2000 Summer,HRH Princess Haya,8,4,4,6,,,,,
5,1996 Summer,Walid Al-Awazem,5,3,2,3,,,,,
6,1992 Summer,,4,3,1,3,,,,,
7,1988 Summer,Muneir Al-Masri,7,5,2,5,,,,,
8,1984 Summer,Mourad Barakat,13,12,1,3,,,,,
9,1980 Summer,,4,4,0,1,,,,,
