
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Daniel Bailey,4,2,2,2,,,,,
2,2008 Summer,James Grayman,5,4,1,2,,,,,
3,2004 Summer,Daniel Bailey,5,3,2,2,,,,,
4,2000 Summer,Heather Samuel,3,2,1,2,,,,,
5,1996 Summer,Heather Samuel,13,8,5,4,,,,,
6,1992 Summer,,13,9,4,3,,,,,
7,1988 Summer,Jocelyn Joseph,15,12,3,4,,,,,
8,1984 Summer,Lester Benjamin,14,10,4,3,,,,,
9,1976 Summer,,10,10,0,2,,,,,
