
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Sorn Davin,6,3,3,4,,,,,
2,2008 Summer,Hem Bunting,4,2,2,2,,,,,
3,2004 Summer,Hem Kiry,4,2,2,2,,,,,
4,2000 Summer,To Rithya,4,2,2,2,,,,,
5,1996 Summer,To Rithya,5,3,2,3,,,,,
6,1972 Summer,Chaing Cheng,9,8,1,3,,,,,
7,1964 Summer,,13,13,0,3,,,,,
8,1956 Equestrian,,2,2,0,1,,,,,
