
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Kirani James,8,5,3,3,1,,,1,Kirani James (1 medal)
2,2008 Summer,Fatmata Fofanah,9,4,5,2,,,,,
3,2004 Summer,Alleyne Francique,5,3,2,2,,,,,
4,2000 Summer,Hazel-Ann Regis,3,2,1,2,,,,,
5,1996 Summer,Jason Charter,5,5,0,1,,,,,
6,1992 Summer,Eugene Licorish,4,3,1,1,,,,,
7,1988 Summer,,6,4,2,2,,,,,
8,1984 Summer,Bernard Wilson,6,5,1,2,,,,,
