
Rk,Games,Flag Bearer,Participants,Men,Women,Sports,Gold,Silver,Bronze,Total,Top Medalist(s)
1,2012 Summer,Jacob Gnahoui,5,4,1,4,,,,,
2,2008 Summer,Fabienne Féraez,5,3,2,3,,,,,
3,2004 Summer,Fabienne Féraez,4,2,2,2,,,,,
4,2000 Summer,Laure Kuetey,4,3,1,3,,,,,
5,1996 Summer,Laure Kuetey,5,4,1,1,,,,,
6,1992 Summer,Sonya Agbéssi,6,4,2,2,,,,,
7,1988 Summer,Félicite Bada,7,6,1,2,,,,,
8,1984 Summer,Firmin Abissi,3,3,0,1,,,,,
9,1980 Summer,,16,15,1,2,,,,,
10,1972 Summer,,3,3,0,2,,,,,
