Coted’ivoire,3,2004 Summer,Mariam Bah,5,2,3,3,,,,,
Coted’ivoire,4,2000 Summer,Ibrahim Méité,14,7,7,5,,,,,
Coted’ivoire,5,1996 Summer,Jean-Olivier Zirignon,11,10,1,4,,,,,
Coted’ivoire,6,1992 Summer,,13,8,5,3,,,,,
Coted’ivoire,7,1988 Summer,René Djédjémél,28,11,17,5,,,,,
Coted’ivoire,8,1984 Summer,Avognan Nogboun,15,14,1,4,,1,,1,Gabriel Tiacoh (1 medal)
Coted’ivoire,9,1976 Summer,,8,7,1,1,,,,,
Coted’ivoire,10,1972 Summer,Simbara Maki,11,11,0,2,,,,,
Coted’ivoire,11,1968 Summer,,10,10,0,2,,,,,
Coted’ivoire,12,1964 Summer,,9,9,0,2,,,,,
Cameroon,1,2012 Summer,Laure Ali,32,10,22,9,,,,,
Cameroon,2,2008 Summer,Franck Martial Moussima,32,25,7,9,1,,,1,Françoise Mbango (1 medal)
Cameroon,3,2004 Summer,Vencelas Dabaya,17,10,7,5,1,,,1,Françoise Mbango (1 medal)
Cameroon,4,2002 Winter,Isaac Menyoli,1,1,0,1,,,,,
Cameroon,5,2000 Summer,Cécile Ngambi,34,25,9,4,1,,,1,18 athletes with 1 medal
Cameroon,6,1996 Summer,Georgette N'Koma,15,11,4,5,,,,,
Cameroon,7,1992 Summer,,8,3,5,2,,,,,
Cameroon,8,1988 Summer,Frédéric Ebong-Salle,15,13,2,4,,,,,
Cameroon,9,1984 Summer,Issa Hayatou,46,42,4,6,,,1,1,Martin N'Dongo Ebanga (1 medal)
Cameroon,10,1980 Summer,,25,22,3,5,,,,,
Cameroon,11,1976 Summer,,4,4,0,1,,,,,
Cameroon,12,1972 Summer,Gaston Malam,11,11,0,3,,,,,
Cameroon,13,1968 Summer,,5,5,0,2,,1,,1,Joseph Bessala (1 medal)
Cameroon,14,1964 Summer,,1,1,0,1,,,,,
Congo kinshasa,1,2012 Summer,Ilunga Zatara Mande,4,3,1,3,,,,,
Congo kinshasa,2,2008 Summer,Franka Magali,5,4,1,4,,,,,
Congo kinshasa,3,2004 Summer,Gary Kikaya,4,3,1,2,,,,,
Congo kinshasa,4,2000 Summer,,2,1,1,1,,,,,
Congo kinshasa,5,1996 Summer,Lukengu Ngalula,14,2,12,2,,,,,
Congo kinshasa,6,1992 Summer,,17,15,2,4,,,,,
Congo kinshasa,7,1988 Summer,Dikanda Diba,15,13,2,3,,,,,
Congo kinshasa,8,1984 Summer,Christine Bakombo,8,7,1,2,,,,,
Congo kinshasa,9,1968 Summer,,5,5,0,1,,,,,
Cook Islands,1,2012 Summer,Helema Williams,8,3,5,5,,,,,
Cook Islands,2,2008 Summer,Sam Pera,4,3,1,3,,,,,
Cook Islands,3,2004 Summer,Sam Nunuke Pera,3,2,1,2,,,,,
Cook Islands,4,2000 Summer,Turia Vogel,2,1,1,2,,,,,
Cook Islands,5,1996 Summer,Sam Nunuke Pera,3,2,1,3,,,,,
Cook Islands,6,1992 Summer,,2,2,0,2,,,,,
Cook Islands,7,1988 Summer,William Taramai,7,6,1,3,,,,,
Colombia,1,2012 Summer,Mariana Pajón,101,45,56,19,1,3,4,8,8 athletes with 1 medal
Colombia,2,2010 Winter,Cynthia Denzler,1,0,1,1,,,,,
Colombia,3,2008 Summer,María Luisa Calle,67,43,24,16,,1,1,2,Diego Fernando Salazar and Jackeline Rentería (1 medal)
Colombia,4,2004 Summer,Carmenza Delgado,53,32,21,15,,,2,2,María Luisa Calle and Mabel Mosquera (1 medal)
Colombia,5,2000 Summer,María Isabel Urrutia,44,25,19,13,1,,,1,María Isabel Urrutia (1 medal)
Colombia,6,1996 Summer,Marlon Pérez,48,39,9,9,,,,,
Colombia,7,1992 Summer,Bernardo Tovar,49,46,3,11,,,1,1,Ximena Restrepo (1 medal)
Colombia,8,1988 Summer,Jorge Molina,40,34,6,10,,,1,1,Jorge Julio (1 medal)
Colombia,9,1984 Summer,Pablo Restrepo,39,36,3,8,,1,,1,Helmut Bellingrodt (1 medal)
Colombia,10,1980 Summer,,23,23,0,3,,,,,
Colombia,11,1976 Summer,,35,32,3,7,,,,,
Colombia,12,1972 Summer,Alfonso Pérez,59,55,4,8,,1,2,3,3 athletes with 1 medal
Colombia,13,1968 Summer,Ricardo González,43,38,5,5,,,,,
Colombia,14,1964 Summer,Emilio Echeverry,20,20,0,6,,,,,
Colombia,15,1960 Summer,Emilio Echeverry,16,16,0,5,,,,,
Colombia,16,1956 Summer,Jaime Aparicio,26,26,0,6,,,,,
Colombia,17,1948 Summer,,6,6,0,3,,,,,
Colombia,18,1936 Summer,José Domingo Sánchez,5,5,0,1,,,,,
Colombia,19,1932 Summer,Jorge Perry,2,2,0,2,,,,,
Colombia,20,1900 Summer,,1,1,0,1,,,,,Francis Henriquez de Zubiría (1 medal)
Comoros,1,2012 Summer,Feta Ahamada,3,1,2,2,,,,,
Comoros,2,2008 Summer,Feta Ahamada,3,2,1,2,,,,,
Comoros,3,2004 Summer,Hadhari Djaffar,3,2,1,2,,,,,
Comoros,4,2000 Summer,Shareef Mohammed,2,1,1,1,,,,,
Comoros,5,1996 Summer,Faissoil Ben Daoud,4,3,1,1,,,,,
Cape verde,1,2012 Summer,Adysângela Moniz,3,1,2,2,,,,,
Cape verde,2,2008 Summer,Vânia Monteiro,2,1,1,2,,,,,
Cape verde,3,2004 Summer,Vânia Monteiro,3,2,1,3,,,,,
Cape verde,4,2000 Summer,Isménia do Frederico,2,1,1,1,,,,,
Cape verde,5,1996 Summer,Manuel Jesús Rodrígues,3,2,1,1,,,,,
Costarica,1,2012 Summer,Gabriela Traña,11,8,3,6,,,,,
Costarica,2,2008 Summer,Allan Segura,8,6,2,4,,,,,
Costarica,3,2006 Winter,Arthur James Barton,1,1,0,1,,,,,
Costarica,4,2004 Summer,David Fernández,20,17,3,6,,,,,
Costarica,5,2002 Winter,,1,1,0,1,,,,,
Costarica,6,2000 Summer,Karina Fernández,7,5,2,5,,,2,2,Claudia Poll (2 medals)
Costarica,7,1996 Summer,Henry Núñez,11,6,5,6,1,,,1,Claudia Poll (1 medal)
Costarica,8,1992 Summer,Alvaro Guardia,16,11,5,6,,,,,
Costarica,9,1992 Winter,,4,4,0,1,,,,,
Costarica,10,1988 Summer,Sigrid Niehaus,16,9,7,6,,1,,1,Silvia Poll (1 medal)
Costarica,11,1988 Winter,Arturo Kinch,2,2,0,2,,,,,
Costarica,12,1984 Summer,Mariano Lara,28,27,1,5,,,,,
Costarica,13,1984 Winter,,3,3,0,3,,,,,
Costarica,14,1980 Summer,María París,29,28,1,5,,,,,
Costarica,15,1980 Winter,Arturo Kinch,1,1,0,1,,,,,
Costarica,16,1976 Summer,María París,5,4,1,4,,,,,
Costarica,17,1972 Summer,Hugo Chamberlain,3,3,0,3,,,,,
Costarica,18,1968 Summer,Rodolfo Castillo,18,17,1,6,,,,,
Costarica,19,1964 Summer,,2,2,0,1,,,,,
Costarica,20,1936 Summer,Bernardo de la Guardia,1,1,0,1,,,,,
Croatia,1,2014 Winter,Ivica Kostelić,11,7,4,3,,1,,1,Ivica Kostelić (1 medal)
Croatia,2,2012 Summer,Venio Losert,107,64,43,17,3,1,2,6,35 athletes with 1 medal
Croatia,3,2010 Winter,Jakov Fak,19,12,7,4,,2,1,3,Ivica Kostelić (2 medals)
Croatia,4,2008 Summer,Ivano Balić,99,80,19,15,,2,3,5,5 athletes with 1 medal
Croatia,5,2006 Winter,Janica Kostelić,23,16,7,6,1,2,,3,Janica Kostelić (2 medals)
Croatia,6,2004 Summer,Dubravko Šimenc,81,66,15,14,1,2,2,5,21 athletes with 1 medal
Croatia,7,2002 Winter,Janica Kostelić,13,8,5,5,3,1,,4,Janica Kostelić (4 medals)
Croatia,8,2000 Summer,Zoran Primorac,88,63,25,12,1,,1,2,10 athletes with 1 medal
Croatia,9,1998 Winter,Janica Kostelić,6,4,2,3,,,,,
Croatia,10,1996 Summer,Perica Bukić,84,75,9,14,1,1,,2,28 athletes with 1 medal
Croatia,11,1994 Winter,Vedran Pavlek,3,3,0,2,,,,,
Croatia,12,1992 Summer,Goran Ivanišević,39,36,3,11,,1,2,3,Goran Ivanišević (2 medals)
Croatia,13,1992 Winter,Tomislav Čižmešija,4,3,1,3,,,,,
Crete,1,1906 Summer,,8,8,0,2,,,,,
Cuba,1,2012 Summer,Mijaín López,109,65,44,14,5,3,6,14,14 athletes with 1 medal
Cuba,2,2008 Summer,Mijaín López,158,102,56,18,2,11,11,24,47 athletes with 1 medal
Cuba,3,2004 Summer,Iván Pedroso,151,97,54,18,9,7,11,27,62 athletes with 1 medal
Cuba,4,2000 Summer,Félix Savón,229,147,82,24,11,11,7,29,65 athletes with 1 medal
Cuba,5,1996 Summer,Rolando Tucker,164,111,53,15,9,8,8,25,55 athletes with 1 medal
Cuba,6,1992 Summer,Héctor Milián,176,126,50,16,14,6,11,31,Elvis Gregory (2 medals)
Cuba,7,1980 Summer,Teófilo Stevenson,208,175,33,19,8,7,5,20,20 athletes with 1 medal
Cuba,8,1976 Summer,Teófilo Stevenson,156,132,24,14,6,4,3,13,Alberto Juantorena (2 medals)
Cuba,9,1972 Summer,Teófilo Stevenson,137,109,28,14,3,1,4,8,Silvia Chivás (2 medals)
Cuba,10,1968 Summer,Héctor Ramírez,115,101,14,13,,4,,4,10 athletes with 1 medal
Cuba,11,1964 Summer,Ernesto Varona,27,25,2,6,,1,,1,Enrique Figuerola (1 medal)
Cuba,12,1960 Summer,José Yañez,12,9,3,8,,,,,
Cuba,13,1956 Summer,Manuel Sanguily,16,15,1,5,,,,,
Cuba,14,1952 Summer,Fico López,29,29,0,8,,,,,
Cuba,15,1948 Summer,Raúl García,53,53,0,12,,1,,1,Carlos de Cárdenas Culmell and Carlos de Cárdenas Plá (1 medal)
Cuba,16,1932 Summer,,3,3,0,1,,,,,
Cuba,17,1928 Summer,José Barrientos,1,1,0,1,,,,,
Cuba,18,1924 Summer,Ramón Fonst,9,9,0,2,,,,,
Cuba,19,1904 Summer,,3,3,0,2,3,,,3,Ramón Fonst (3 medals)
Cuba,20,1900 Summer,,1,1,0,1,1,1,,2,Ramón Fonst (2 medals)
Cyprus,1,2014 Winter,Konstantinos Papamichael,1,1,0,1,,,,,
Cyprus,2,2012 Summer,Markos Pagdatis,13,9,4,7,,1,,1,Pavlos Kontides (1 medal)
Cyprus,3,2010 Winter,Christopher Papamichalopoulos,2,1,1,1,,,,,
Cyprus,4,2008 Summer,Giorgos Akhilleos,17,7,10,6,,,,,
Cyprus,5,2006 Winter,Theodoros Khristodoulou,1,1,0,1,,,,,
Cyprus,6,2004 Summer,Giorgos Akhilleos,20,13,7,7,,,,,
Cyprus,7,2002 Winter,Theodoros Khristodoulou,1,1,0,1,,,,,
Cyprus,8,2000 Summer,Antonis Andreou,22,17,5,4,,,,,
Cyprus,9,1998 Winter,Andreas Vasili,1,1,0,1,,,,,
Cyprus,10,1996 Summer,Anninos Markoullidis,17,15,2,5,,,,,
Cyprus,11,1994 Winter,Karolina Fotiadou,1,0,1,1,,,,,
Cyprus,12,1992 Summer,Marios Khatziandreou,17,13,4,8,,,,,
Cyprus,13,1992 Winter,Sokratis Aristodimou,4,3,1,1,,,,,
Cyprus,14,1988 Summer,Mikhalakis Tymbios,9,7,2,4,,,,,
Cyprus,15,1988 Winter,Karolina Fotiadou,3,2,1,1,,,,,
Cyprus,16,1984 Summer,Marios Kassianidis,10,10,0,4,,,,,
Cyprus,17,1984 Winter,,5,4,1,1,,,,,
Cyprus,18,1980 Summer,Kostas Papakostas,14,12,2,3,,,,,
Cyprus,19,1980 Winter,Andreas Pilavakis,3,2,1,1,,,,,
Cazech Republic,1,2014 Winter,Šárka Záhrobská-Strachová,87,63,24,13,2,4,2,8,Ondřej Moravec (3 medals)
Cazech Republic,2,2012 Summer,Petr Koukal,133,68,65,21,4,3,3,10,14 athletes with 1 medal
Cazech Republic,3,2010 Winter,Jaromír Jágr,90,68,22,13,2,,4,6,Martina Sáblíková (3 medals)
Cazech Republic,4,2008 Summer,Štěpánka Hilgertová,134,75,59,21,3,3,,6,Kateřina Kůrková-Emmons (2 medals)
Cazech Republic,5,2006 Winter,Martina Sáblíková,83,63,20,13,1,2,1,4,Kateřina Neumannová (2 medals)
Cazech Republic,6,2004 Summer,Květoslav Svoboda,142,80,62,20,1,3,5,9,13 athletes with 1 medal
Cazech Republic,7,2002 Winter,Aleš Valenta,76,57,19,13,1,2,,3,Kateřina Neumannová (2 medals)
Cazech Republic,8,2000 Summer,Martin Doktor,119,86,33,20,2,3,3,8,9 athletes with 1 medal
Cazech Republic,9,1998 Winter,Lubomír Buchta,61,48,13,9,1,1,1,3,Kateřina Neumannová (2 medals)
Cazech Republic,10,1996 Summer,Václav Chalupa Jr.,115,76,39,17,4,3,4,11,Jana Novotná and Martin Doktor (2 medals)
Cazech Republic,11,1994 Winter,Pavel Benc,63,47,16,7,,,,,
Denmark,1,2014 Winter,Lene Nielsen,10,6,4,3,,,,,
Denmark,2,2012 Summer,Kim Knudsen,114,66,48,17,2,4,3,9,16 athletes with 1 medal
Denmark,3,2010 Winter,Sophie Fjellvang-Sølling,17,9,8,7,,,,,
Denmark,4,2008 Summer,Joachim Olsen,84,64,20,16,2,2,3,7,19 athletes with 1 medal
Denmark,5,2006 Winter,Dorthe Holm,4,0,4,1,,,,,
Denmark,6,2004 Summer,Eskild Ebbesen,92,48,44,16,2,1,5,8,29 athletes with 1 medal
Denmark,7,2002 Winter,Ulrik Schmidt,11,5,6,2,,,,,
Denmark,8,2000 Summer,Jesper Bank,97,53,44,16,2,3,1,6,25 athletes with 1 medal
Denmark,9,1998 Winter,Helena Blach Lavrsen,12,5,7,6,,1,,1,5 athletes with 1 medal
Denmark,10,1996 Summer,Thomas Stuer-Lauridsen,119,54,65,14,4,1,1,6,23 athletes with 1 medal
Denmark,11,1994 Winter,Michael Tyllesen,4,4,0,3,,,,,
Denmark,12,1992 Summer,Jørgen Bojsen-Møller,110,77,33,14,1,1,4,6,14 athletes with 1 medal
Denmark,13,1992 Winter,Ebbe Hartz,6,4,2,3,,,,,
Denmark,14,1988 Summer,Anne Grethe Jensen-Törnblad,78,57,21,15,2,1,1,4,7 athletes with 1 medal
Denmark,15,1988 Winter,Lars Dresler,1,1,0,1,,,,,
Denmark,16,1984 Summer,Michael Markussen,60,49,11,11,,3,3,6,Henning Lynge Jakobsen (2 medals)
Denmark,17,1980 Summer,Jørgen Lindhardsen,58,55,3,13,2,1,2,5,8 athletes with 1 medal
Denmark,18,1976 Summer,Judith Andersen,66,56,10,15,1,,2,3,8 athletes with 1 medal
Denmark,19,1972 Summer,Peder Pedersen,126,114,12,17,1,,,1,Niels Fredborg (1 medal)
Denmark,20,1968 Summer,Erik Hansen,64,60,4,11,1,4,3,8,Mogens Frey Jensen (2 medals)
Denmark,21,1968 Winter,Kirsten Carlsen,3,2,1,1,,,,,
Denmark,22,1964 Summer,Henning Wind,60,53,7,10,2,1,3,6,12 athletes with 1 medal
Denmark,23,1964 Winter,Svend Carlsen,2,2,0,2,,,,,
Denmark,24,1960 Summer,Benny Schmidt,100,88,12,15,2,3,1,6,Erik Hansen (2 medals)
Denmark,25,1960 Winter,,1,1,0,1,,,,,
Denmark,26,1956 Summer,Ole Hviid Jensen,31,27,4,10,1,1,1,3,5 athletes with 1 medal
Denmark,27,1956 Equestrian,Lars Kirkebjerg,6,4,2,1,,1,,1,Lis Hartel (1 medal)
Denmark,28,1952 Summer,Erik Swane Lund,129,115,14,15,2,1,3,6,9 athletes with 1 medal
Denmark,29,1952 Winter,Per Cock-Clausen,1,1,0,1,,,,,
Denmark,30,1948 Summer,Vagn Loft,162,144,18,17,5,8,9,22,Karen Margrethe Harup (3 medals)
Denmark,31,1948 Winter,Knud Tønsberg,2,2,0,2,,,,,
Denmark,32,1936 Summer,Erik Hammer Sørensen,121,105,16,14,,2,3,5,6 athletes with 1 medal
Denmark,33,1932 Summer,Axel Bloch,43,35,8,9,,5,3,8,11 athletes with 1 medal
Denmark,34,1928 Summer,Marius Jørgensen,91,82,9,14,3,2,4,9,Henry Hansen and Willy Falck Hansen (2 medals)
Denmark,35,1924 Summer,Peter Ryefelt,89,77,12,13,2,6,3,11,14 athletes with 1 medal
Denmark,36,1920 Summer,Robert Johnsen,154,150,4,14,3,9,1,13,Niels Larsen and Lars Jørgen Madsen (2 medals)
Denmark,37,1912 Summer,Arne Højme,152,151,1,13,1,6,5,12,Niels Larsen and Lars Jørgen Madsen (2 medals)
Denmark,38,1908 Summer,Aage Holm,78,78,0,8,,2,3,5,17 athletes with 1 medal
Denmark,39,1906 Summer,Rudolf Andreas Kraft,49,49,0,8,3,2,1,6,Søren Jensen (2 medals)
Denmark,40,1900 Summer,,13,13,0,5,1,3,2,6,Anders Peter Nielsen (3 medals)
Denmark,41,1896 Summer,,3,3,0,5,1,2,3,6,Viggo Jensen and Holger Nielsen (3 medals)
Djibouti,1,2012 Summer,Zourah Ali,4,2,2,3,,,,,
Djibouti,2,2008 Summer,Ahmed Salah,2,1,1,1,,,,,
Djibouti,3,2000 Summer,Djama Robleh,2,1,1,1,,,,,
Djibouti,4,1996 Summer,Ahmed Salah,5,5,0,2,,,,,
Djibouti,5,1992 Summer,,8,8,0,3,,,,,
Djibouti,6,1988 Summer,Ahmed Salah,6,6,0,2,,,1,1,Ahmed Salah (1 medal)
Djibouti,7,1984 Summer,Djama Robleh,3,3,0,1,,,,,
Dominica,1,2014 Winter,Gary di Silvestri,1,1,0,1,,,,,
Dominica,2,2012 Summer,Erison Hurtault,2,1,1,1,,,,,
Dominica,3,2008 Summer,Jérôme Romain,2,2,0,1,,,,,
Dominica,4,2004 Summer,Chris Lloyd,2,1,1,1,,,,,
Dominica,5,2000 Summer,Marcia Daniel,4,2,2,2,,,,,
Dominica,6,1996 Summer,Jérôme Romain,6,4,2,2,,,,,
Dominican Republic,1,2012 Summer,Yulis Mercedes,33,13,20,10,1,1,,2,Félix Sánchez and Luguelín Santos (1 medal)
Dominican Republic,2,2008 Summer,Félix Sánchez,24,18,6,9,1,1,,2,Félix Díaz and Yulis Mercedes (1 medal)
Dominican Republic,3,2004 Summer,Félix Sánchez,33,17,16,9,1,,,1,Félix Sánchez (1 medal)
Dominican Republic,4,2000 Summer,Wanda Rijo,13,11,2,5,,,,,
Dominican Republic,5,1996 Summer,Joan Guzmán,16,12,4,7,,,,,
Dominican Republic,6,1992 Summer,,32,30,2,5,,,,,
Dominican Republic,7,1988 Summer,Juan Núñez,16,15,1,5,,,,,
Dominican Republic,8,1984 Summer,Pedro Nolasco,19,14,4,7,,,1,1,Pedro Nolasco (1 medal)
Dominican Republic,9,1980 Summer,Marisela Peralta,6,5,1,4,,,,,
Dominican Republic,10,1976 Summer,Eleoncio Mercedes,10,9,1,3,,,,,
Dominican Republic,11,1972 Summer,,5,5,0,3,,,,,
Dominican Republic,12,1968 Summer,,18,18,0,5,,,,,
Dominican Republic,13,1964 Summer,Alberto Torres,1,1,0,1,,,,,
Ecuador,1,2012 Summer,César de Cesare,36,23,13,11,,,,,
Ecuador,2,2008 Summer,Alexandra Escobar,25,17,8,9,,1,,1,Jefferson Pérez (1 medal)
Ecuador,3,2004 Summer,Alexandra Escobar,16,11,5,7,,,,,
Ecuador,4,2000 Summer,Martha Tenorio,10,7,3,5,,,,,
Ecuador,5,1996 Summer,Felipe Delgado,19,17,2,7,1,,,1,Jefferson Pérez (1 medal)
Ecuador,6,1992 Summer,María Cangá,13,6,7,6,,,,,
Ecuador,7,1988 Summer,Liliana Chalá,13,10,3,6,,,,,
Ecuador,8,1984 Summer,Héctor Hurtado,11,10,1,6,,,,,
Ecuador,9,1980 Summer,Nancy Vallecilla,12,11,1,5,,,,,
Ecuador,10,1976 Summer,Nelson Suárez,5,5,0,4,,,,,
Ecuador,11,1972 Summer,Abdalá Bucaram Ortiz,2,2,0,2,,,,,
Ecuador,12,1968 Summer,Fernando González,15,14,1,6,,,,,
Ecuador,13,1924 Summer,Alberto Jurado,3,3,0,1,,,,,
Egypt,1,2012 Summer,Hesham Misbah,109,75,34,21,,2,,2,Karam Gaber and Alaaeldin Abouelkassem (1 medal)
Egypt,2,2008 Summer,Karam Gaber,101,74,27,19,,,1,1,Hesham Misbah (1 medal)
Egypt,3,2004 Summer,Ali Ibrahim,97,81,16,17,1,1,3,5,5 athletes with 1 medal
Egypt,4,2000 Summer,Yahia Rashwan,89,74,15,20,,,,,
Egypt,5,1996 Summer,Hosam Abdallah,29,27,2,8,,,,,
Egypt,6,1992 Summer,,75,72,3,13,,,,,
Egypt,7,1988 Summer,Mohamed Khorshed,49,48,1,12,,,,,
Egypt,8,1984 Summer,Mohamed Sayed Soliman,114,108,6,15,,1,,1,Mohamed Ali Rashwan (1 medal)
Egypt,9,1984 Winter,Jamil El-Reedy,1,1,0,1,,,,,
Egypt,10,1976 Summer,,26,26,0,4,,,,,
Egypt,11,1972 Summer,Kamal Kamel Mohammed,23,23,0,5,,,,,
Egypt,12,1968 Summer,,30,30,0,7,,,,,
Egypt,13,1964 Summer,,73,73,0,9,,,,,
Egypt,14,1956 Equestrian,,3,3,0,1,,,,,
Egypt,15,1952 Summer,,106,106,0,14,,,1,1,Abdel Aal Rashid (1 medal)
Egypt,16,1948 Summer,,85,85,0,12,2,2,1,5,5 athletes with 1 medal
Egypt,17,1936 Summer,Fathallah Abdel Rahman,53,53,0,10,2,1,2,5,5 athletes with 1 medal
Egypt,18,1928 Summer,,32,32,0,5,2,1,1,4,Farid Simaika (2 medals)
Egypt,19,1924 Summer,,24,24,0,9,,,,,
Egypt,20,1920 Summer,,18,18,0,6,,,,,
Egypt,21,1906 Summer,,2,2,0,3,,,,,
Eritra,1,2012 Summer,Weynay Ghebresilasie,12,11,1,2,,,,,
Eritra,2,2008 Summer,Simret Sultan,10,8,2,1,,,,,
Eritra,3,2004 Summer,Yonas Kifle,4,3,1,1,,,1,1,Zersenay Tadesse (1 medal)
Eritra,4,2000 Summer,Nebiat Habtemariam,3,2,1,1,,,,,
El salvador,1,2012 Summer,Evelyn García,10,5,5,7,,,,,
El salvador,2,2008 Summer,Eva Dimas,11,4,7,9,,,,,
El salvador,3,2004 Summer,Evelyn García,7,2,5,6,,,,,
El salvador,4,2000 Summer,Eva Dimas,8,4,4,7,,,,,
El salvador,5,1996 Summer,Juan Vargas,8,6,2,5,,,,,
El salvador,6,1992 Summer,María José Marenco,4,3,1,3,,,,,
El salvador,7,1988 Summer,Gustavo Manzur,6,5,1,4,,,,,
El salvador,8,1984 Summer,Kriscia García,10,9,1,5,,,,,
El salvador,9,1972 Summer,Salvador Vilanova,11,11,0,2,,,,,
El salvador,10,1968 Summer,Salvador Vilanova,60,52,8,7,,,,,
El salvador,11,1932 Summer,,1,1,0,1,,,,,
Spain,1,2014 Winter,Javier Fernández,20,14,6,7,,,,,
Spain,2,2012 Summer,Pau Gasol,278,168,110,27,3,10,4,17,3 athletes with 2 medals
Spain,3,2010 Winter,Queralt Castellet,18,10,8,7,,,,,
Spain,4,2008 Summer,David Cal,284,163,121,29,5,10,3,18,4 athletes with 2 medals
Spain,5,2006 Winter,María José Rienda,16,7,9,5,,,,,
Spain,6,2004 Summer,Isabel Fernández,317,177,140,27,3,11,6,20,3 athletes with 2 medals
Spain,7,2002 Winter,Íker Fernández,7,4,3,3,,,,,
Spain,8,2000 Summer,Manuel Estiarte,321,216,105,27,3,3,5,11,42 athletes with 1 medal
Spain,9,1998 Winter,Juan Jesús Gutiérrez,12,7,5,4,,,,,
Spain,10,1996 Summer,Luis Doreste,289,194,95,22,5,6,6,17,Arantxa Sánchez Vicario (2 medals)
Spain,11,1994 Winter,Ainhoa Ibarra,13,8,5,4,,,,,
Spain,12,1992 Summer,Felipe Crown Prince de Borbón,422,297,125,29,13,7,2,22,Arantxa Sánchez Vicario (2 medals)
Spain,13,1992 Winter,Blanca Fernández Ochoa,17,13,4,4,,,1,1,Blanca Fernández Ochoa (1 medal)
Spain,14,1988 Summer,Cristina Princess de Borbón,229,200,29,24,1,1,2,4,5 athletes with 1 medal
Spain,15,1988 Winter,Ainhoa Ibarra,12,7,5,5,,,,,
Spain,16,1984 Summer,Alejandro Abascal,179,163,16,23,1,2,2,5,19 athletes with 1 medal
Spain,17,1984 Winter,Blanca Fernández Ochoa,12,10,2,4,,,,,
Spain,18,1980 Summer,Herminio Menéndez,155,146,9,18,1,3,2,6,Herminio Menéndez (2 medals)
Spain,19,1980 Winter,Francisco Fernández Ochoa,8,5,3,3,,,,,
Spain,20,1976 Summer,Enrique Rodríguez,113,103,10,14,,2,,2,6 athletes with 1 medal
Spain,21,1976 Winter,Francisco Fernández Ochoa,4,4,0,1,,,,,
Spain,22,1972 Summer,Francisco Fernández Ochoa,123,118,5,17,,,1,1,Enrique Rodríguez (1 medal)
Spain,23,1972 Winter,Francisco Fernández Ochoa,3,2,1,1,1,,,1,Francisco Fernández Ochoa (1 medal)
Spain,24,1968 Summer,Gonzalo Duke Fernández,122,120,2,12,,,,,
Spain,25,1968 Winter,Aurelio García,20,20,0,3,,,,,
Spain,26,1964 Summer,Eduardo Dualde,51,48,3,9,,,,,
Spain,27,1964 Winter,Jorge Rodríguez,6,6,0,1,,,,,
Spain,28,1960 Summer,Jaime Belenguer,144,133,11,16,,,1,1,14 athletes with 1 medal
Spain,29,1960 Winter,Luis Sánchez,4,3,1,1,,,,,
Spain,30,1956 Winter,Luis Arias,9,9,0,3,,,,,
Spain,31,1956 Equestrian,Francisco Count de Gómez Jordana y Prats,6,6,0,1,,,,,
Spain,32,1952 Summer,Luis Omedes,27,27,0,7,,1,,1,Ángel León (1 medal)
Spain,33,1952 Winter,José Picurio,4,4,0,1,,,,,
Spain,34,1948 Summer,,65,65,0,11,,1,,1,3 athletes with 1 medal
Spain,35,1948 Winter,José Arias,6,6,0,1,,,,,
Spain,36,1936 Winter,Jesús Suárez,6,4,2,2,,,,,
Spain,37,1932 Summer,Julio Castro,7,7,0,3,,,1,1,Santiago Amat (1 medal)
Spain,38,1928 Summer,Diego Ordóñez,80,80,0,10,1,,,1,3 athletes with 1 medal
Spain,39,1924 Summer,Félix Mendizábal,95,93,2,15,,,,,
Spain,40,1920 Summer,Javier Bartrina,58,58,0,7,,2,,2,23 athletes with 1 medal
Spain,41,1900 Summer,,9,9,0,4,1,,,1,Francisco Villota and José de Amézola (1 medal)
Estonia,1,2014 Winter,Indrek Tobreluts,25,18,7,6,,,,,
Estonia,2,2012 Summer,Aleksander Tammert,32,23,9,11,,1,1,2,Gerd Kanter and Heiki Nabi (1 medal)
Estonia,3,2010 Winter,Roland Lessing,30,18,12,4,,1,,1,Kristina Šmigun-Vähi (1 medal)
Estonia,4,2008 Summer,Martin Padar,47,34,13,13,1,1,,2,3 athletes with 1 medal
Estonia,5,2006 Winter,Eveli Saue,26,17,9,6,3,,,3,Kristina Šmigun-Vähi (2 medals)
Estonia,6,2004 Summer,Erki Nool,42,31,11,10,,1,2,3,3 athletes with 1 medal
Estonia,7,2002 Winter,Allar Levandi,17,14,3,5,1,1,1,3,Andrus Veerpalu (2 medals)
Estonia,8,2000 Summer,Tõnu Tõniste,33,31,2,11,1,,2,3,3 athletes with 1 medal
Estonia,9,1998 Winter,Kalju Ojaste,20,15,5,5,,,,,
Estonia,10,1996 Summer,Jüri Jaanson,43,35,8,13,,,,,
Estonia,11,1994 Winter,Allar Levandi,26,17,9,6,,,,,
Estonia,12,1992 Summer,Heino Lipp,37,33,4,13,1,,1,2,3 athletes with 1 medal
Estonia,13,1992 Winter,Ants Antson,19,14,5,4,,,,,
Estonia,14,1936 Summer,Erich Altosaar,33,33,0,8,2,2,3,7,August Neo and Kristjan Palusalu (2 medals)
